formula,A1,A2,B1,B2,X,is_alloy,x_frac,Eg,dHf,dHd,A1_NdValence,A1_NValence,A1_Electronegativity,A1_AtomicRadius,A1_GSbandgap,A1_GSmagmom,A1_MeltingT,A2_NdValence,A2_NValence,A2_Electronegativity,A2_AtomicRadius,A2_GSbandgap,A2_GSmagmom,A2_MeltingT,B1_NdValence,B1_NValence,B1_Electronegativity,B1_AtomicRadius,B1_GSbandgap,B1_GSmagmom,B1_MeltingT,B2_NdValence,B2_NValence,B2_Electronegativity,B2_AtomicRadius,B2_GSbandgap,B2_GSmagmom,B2_MeltingT,X_NdValence,X_NValence,X_Electronegativity,X_AtomicRadius,X_GSbandgap,X_GSmagmom,X_MeltingT
Rb2Cs2VCo3Br12,Rb,Cs,V,Co,Br,True,0.75,0.0,-1.0860727500000003,0.14209049326894574,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4Ca3PbI12,Cs,,Ca,Pb,I,True,0.25,3.1992000000000003,-1.56099675,0.02141875045698738,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs2CaPbI6,Cs,,Ca,Pb,I,True,0.5,2.4676,-1.410623,0.024717910331987003,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4CaPb3I12,Cs,,Ca,Pb,I,True,0.75,2.2923999999999998,-1.2617605,0.026505820206986552,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K4Zn3CdF12,K,,Zn,Cd,F,True,0.25,3.4065,-2.7050355,0.04945596385366624,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2ZnCdF6,K,,Zn,Cd,F,True,0.5,3.2895000000000003,-2.6780354999999996,0.0484684434786673,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K4ZnCd3F12,K,,Zn,Cd,F,True,0.75,3.2461,-2.655773,0.028600031978662344,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Na2K2Co3NiI12,Na,K,Co,Ni,I,True,0.25,0.0,-0.5419267500000003,0.19325366056488225,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2Ni3SrF12,Rb,Cs,Ni,Sr,F,True,0.25,0.25660000000000016,-2.6301465000000004,0.06811131397866443,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
RbCsNiSrF6,Rb,Cs,Ni,Sr,F,True,0.5,0.5336000000000001,-2.95292075,0.07503565464533057,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2NiSr3F12,Rb,Cs,Ni,Sr,F,True,0.75,1.3765,-3.2957125000000005,0.04950920347866283,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Ni3CuBr12,Rb,Cs,Ni,Cu,Br,True,0.25,0.0,-1.04927,0.07652446382450062,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.96,1.15,1.457,0.0,265.8
RbCsNiCuBr6,Rb,Cs,Ni,Cu,Br,True,0.5,0.0,-1.05125125,0.06703522588300004,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2NiCu3Br12,Rb,Cs,Ni,Cu,Br,True,0.75,0.0,-1.1010435,0.009734987941502293,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4Zn3PbF12,Rb,,Zn,Pb,F,True,0.25,3.4242999999999997,-2.7062684999999997,0.05090141297866424,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2ZnPbF6,Rb,,Zn,Pb,F,True,0.5,3.4912,-2.6991419999999997,0.06643753547866371,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb4ZnPb3F12,Rb,,Zn,Pb,F,True,0.75,3.8701000000000003,-2.705292,0.04629125947866264,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,10.0,12.0,1.65,1.35,0.0,0.0,692.68,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K4Cu3CdBr12,K,,Cu,Cd,Br,True,0.25,0.0,-1.1273535000000003,0.03910371369950161,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2CuCdBr6,K,,Cu,Cd,Br,True,0.5,0.0,-1.199673,0.05523686794950189,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K4CuCd3Br12,K,,Cu,Cd,Br,True,0.75,0.0,-1.27488525,0.06847727219950128,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs2NiCuI6,Cs,,Ni,Cu,I,True,0.5,0.0,-0.7150297499999994,0.10286716529032436,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4NiCu3I12,Cs,,Ni,Cu,I,True,0.75,0.0,-0.7534414999999999,0.07435318720699025,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2Mg3CoF12,Rb,Cs,Mg,Co,F,True,0.25,0.42890000000000006,-3.1540035000000004,0.04394737456199316,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
RbCsMgCoF6,Rb,Cs,Mg,Co,F,True,0.5,0.14379999999999993,-2.86037275,0.059583322082827905,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2MgCo3F12,Rb,Cs,Mg,Co,F,True,0.75,0.0645,-2.576692,0.06284966574949724,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Mn3CdI12,Rb,Cs,Mn,Cd,I,True,0.25,0.5825,-0.9542635000000004,0.07621159269262234,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsMnCdI6,Rb,Cs,Mn,Cd,I,True,0.5,0.8732000000000002,-0.9819345000000002,0.07598445083630123,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2MnCd3I12,Rb,Cs,Mn,Cd,I,True,0.75,1.0225,-1.0016122500000002,0.08021637502164625,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
NaKFeCuF6,Na,K,Fe,Cu,F,True,0.5,0.0,-2.42018675,0.07302034567287308,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Na2K2FeCu3F12,Na,K,Fe,Cu,F,True,0.75,0.0,-2.371765000000001,0.021400047836434233,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Ca3NiI12,Rb,Cs,Ca,Ni,I,True,0.25,0.4365,-1.4131619999999998,0.0642985784569916,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsCaNiI6,Rb,Cs,Ca,Ni,I,True,0.5,0.021099999999999897,-1.0280954999999998,0.21947271645699162,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4Fe3CdI12,Cs,,Fe,Cd,I,True,0.25,0.1019000000000001,-0.8415054999999999,0.07376386845699079,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs2FeCdI6,Cs,,Fe,Cd,I,True,0.5,0.0,-0.8921327500000004,0.09985558145698903,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4FeCd3I12,Cs,,Fe,Cd,I,True,0.75,0.0,-0.9567359999999999,0.09967988183198839,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb4Ni3CdBr12,Rb,,Ni,Cd,Br,True,0.25,0.0,-1.1133822499999997,0.09578265719950396,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2NiCdBr6,Rb,,Ni,Cd,Br,True,0.5,0.0,-1.1868207499999996,0.1055700719495043,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb4NiCd3Br12,Rb,,Ni,Cd,Br,True,0.75,0.5928,-1.2855729999999999,0.08370340369950391,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2Cs2Cu3PbI12,K,Cs,Cu,Pb,I,True,0.25,0.0,-0.8071642499999996,0.09273924136323997,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.66,1.4,1.062,0.0,386.85
KCsCuPbI6,K,Cs,Cu,Pb,I,True,0.5,0.0,-0.8851932500000004,0.0886151805819897,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Cs2CuPb3I12,K,Cs,Cu,Pb,I,True,0.75,0.0,-0.97471225,0.0730011198007392,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Cs2Ca3CuCl12,K,Cs,Ca,Cu,Cl,True,0.25,0.0,-2.13949075,0.053733703185733894,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsCaCuCl6,K,Cs,Ca,Cu,Cl,True,0.5,0.0,-1.8684975000000001,0.03515036168573582,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2CaCu3Cl12,K,Cs,Ca,Cu,Cl,True,0.75,0.0,-1.5847695000000002,0.02809130584286823,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4Ca3SnCl12,K,,Ca,Sn,Cl,True,0.25,3.9505,-2.245879,-0.000728046160968443,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2CaSnCl6,K,,Ca,Sn,Cl,True,0.5,2.7671,-2.0350680000000003,0.006858815306589161,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4CaSn3Cl12,K,,Ca,Sn,Cl,True,0.75,2.526,-1.826019,0.01268367677415183,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2Ba3PbBr12,Rb,Cs,Ba,Pb,Br,True,0.25,4.0539000000000005,-2.0297470000000004,0.03758888057449905,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
RbCsBaPbBr6,Rb,Cs,Ba,Pb,Br,True,0.5,2.8994,-1.8454410000000003,0.027769468253070695,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2BaPb3Br12,Rb,Cs,Ba,Pb,Br,True,0.75,2.6887,-1.6581935,0.020891555931642714,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4Mg3CoF12,Cs,,Mg,Co,F,True,0.25,0.47629999999999995,-3.1260795,0.06652023243699112,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Cs2MgCoF6,Cs,,Mg,Co,F,True,0.5,0.10739999999999994,-2.84768825,0.06933628381199064,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Cs4MgCo3F12,Cs,,Mg,Co,F,True,0.75,0.018100000000000005,-2.5699717500000006,0.07147758518699376,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Sr3SnI12,Rb,Cs,Sr,Sn,I,True,0.25,2.993,-1.5670899999999999,0.014274986487724295,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
RbCsSrSnI6,Rb,Cs,Sr,Sn,I,True,0.5,1.8443,-1.3880140000000005,0.01845714891361583,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2SrSn3I12,Rb,Cs,Sr,Sn,I,True,0.75,1.535,-1.20988725,0.02034266287042419,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Na2Cs2Co3CdBr12,Na,Cs,Co,Cd,Br,True,0.25,0.1704000000000001,-1.0227187500000003,0.14804162253466613,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
NaCsCoCdBr6,Na,Cs,Co,Cd,Br,True,0.5,0.27860000000000007,-1.1297562500000002,0.12651651045133283,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Na2Cs2CoCd3Br12,Na,Cs,Co,Cd,Br,True,0.75,0.40190000000000003,-1.2348465000000002,0.10693864836799838,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4Cd3BaBr12,Cs,,Cd,Ba,Br,True,0.25,1.9825,-1.613839,0.06354009019950047,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs2CdBaBr6,Cs,,Cd,Ba,Br,True,0.5,2.3072,-1.81615975,0.06369924744950017,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4CdBa3Br12,Cs,,Cd,Ba,Br,True,0.75,3.4063,-2.0239667500000005,0.04688869194950218,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2Rb2Fe3NiBr12,K,Rb,Fe,Ni,Br,True,0.25,0.0,-1.09718575,0.08339420257450225,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
KRbFeNiBr6,K,Rb,Fe,Ni,Br,True,0.5,0.0,-1.0537055,0.10811177669950345,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2Rb2FeNi3Br12,K,Rb,Fe,Ni,Br,True,0.75,0.0,-1.0418004999999997,0.10125410082450248,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2Cs2Ca3CoI12,K,Cs,Ca,Co,I,True,0.25,0.4019999999999999,-1.3983595000000002,0.07734613795699108,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
KCsCaCoI6,K,Cs,Ca,Co,I,True,0.5,0.23520000000000008,-1.1175267500000001,0.1270583877903233,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
K2Cs2CaCo3I12,K,Cs,Ca,Co,I,True,0.75,0.0,-0.8449067499999998,0.16855788762365753,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Na2Cs2Cr3SnBr12,Na,Cs,Cr,Sn,Br,True,0.25,0.018100000000000005,-1.25262625,0.08880713875222668,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.96,1.15,1.457,0.0,265.8
NaCsCrSnBr6,Na,Cs,Cr,Sn,Br,True,0.5,0.0,-1.2587667500000002,0.09915231846978578,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.96,1.15,1.457,0.0,265.8
