formula,alloy_id,A1,A2,B1,B2,X,is_alloy,x_frac,Eg,dHf,dHd,Efermi,Ag_up_vbm_orb_idx,Ag_up_vbm_frac,Cs_up_vbm_orb_idx,Cs_up_vbm_frac,Cd_up_vbm_orb_idx,Cd_up_vbm_frac,Co_up_vbm_orb_idx,Co_up_vbm_frac,F_up_vbm_orb_idx,F_up_vbm_frac,Ag_up_cbm_orb_idx,Ag_up_cbm_frac,Cs_up_cbm_orb_idx,Cs_up_cbm_frac,Cd_up_cbm_orb_idx,Cd_up_cbm_frac,Co_up_cbm_orb_idx,Co_up_cbm_frac,F_up_cbm_orb_idx,F_up_cbm_frac,Ag_down_vbm_orb_idx,Ag_down_vbm_frac,Cs_down_vbm_orb_idx,Cs_down_vbm_frac,Cd_down_vbm_orb_idx,Cd_down_vbm_frac,Co_down_vbm_orb_idx,Co_down_vbm_frac,F_down_vbm_orb_idx,F_down_vbm_frac,Ag_down_cbm_orb_idx,Ag_down_cbm_frac,Cs_down_cbm_orb_idx,Cs_down_cbm_frac,Cd_down_cbm_orb_idx,Cd_down_cbm_frac,Co_down_cbm_orb_idx,Co_down_cbm_frac,F_down_cbm_orb_idx,F_down_cbm_frac,Cu_up_vbm_orb_idx,Cu_up_vbm_frac,Cu_up_cbm_orb_idx,Cu_up_cbm_frac,Cu_down_vbm_orb_idx,Cu_down_vbm_frac,Cu_down_cbm_orb_idx,Cu_down_cbm_frac,Mg_up_vbm_orb_idx,Mg_up_vbm_frac,Mg_up_cbm_orb_idx,Mg_up_cbm_frac,Mg_down_vbm_orb_idx,Mg_down_vbm_frac,Mg_down_cbm_orb_idx,Mg_down_cbm_frac,Ca_up_vbm_orb_idx,Ca_up_vbm_frac,Ca_up_cbm_orb_idx,Ca_up_cbm_frac,Ca_down_vbm_orb_idx,Ca_down_vbm_frac,Ca_down_cbm_orb_idx,Ca_down_cbm_frac,Cl_up_vbm_orb_idx,Cl_up_vbm_frac,Cl_up_cbm_orb_idx,Cl_up_cbm_frac,Cl_down_vbm_orb_idx,Cl_down_vbm_frac,Cl_down_cbm_orb_idx,Cl_down_cbm_frac,Br_up_vbm_orb_idx,Br_up_vbm_frac,Br_up_cbm_orb_idx,Br_up_cbm_frac,Br_down_vbm_orb_idx,Br_down_vbm_frac,Br_down_cbm_orb_idx,Br_down_cbm_frac,Ni_up_vbm_orb_idx,Ni_up_vbm_frac,Ni_up_cbm_orb_idx,Ni_up_cbm_frac,Ni_down_vbm_orb_idx,Ni_down_vbm_frac,Ni_down_cbm_orb_idx,Ni_down_cbm_frac,Zn_up_vbm_orb_idx,Zn_up_vbm_frac,Zn_up_cbm_orb_idx,Zn_up_cbm_frac,Zn_down_vbm_orb_idx,Zn_down_vbm_frac,Zn_down_cbm_orb_idx,Zn_down_cbm_frac,Ba_up_vbm_orb_idx,Ba_up_vbm_frac,Pb_up_vbm_orb_idx,Pb_up_vbm_frac,Ba_up_cbm_orb_idx,Ba_up_cbm_frac,Pb_up_cbm_orb_idx,Pb_up_cbm_frac,Ba_down_vbm_orb_idx,Ba_down_vbm_frac,Pb_down_vbm_orb_idx,Pb_down_vbm_frac,Ba_down_cbm_orb_idx,Ba_down_cbm_frac,Pb_down_cbm_orb_idx,Pb_down_cbm_frac,I_up_vbm_orb_idx,I_up_vbm_frac,I_up_cbm_orb_idx,I_up_cbm_frac,I_down_vbm_orb_idx,I_down_vbm_frac,I_down_cbm_orb_idx,I_down_cbm_frac,Cr_up_vbm_orb_idx,Cr_up_vbm_frac,Cr_up_cbm_orb_idx,Cr_up_cbm_frac,Cr_down_vbm_orb_idx,Cr_down_vbm_frac,Cr_down_cbm_orb_idx,Cr_down_cbm_frac,Fe_up_vbm_orb_idx,Fe_up_vbm_frac,Fe_up_cbm_orb_idx,Fe_up_cbm_frac,Fe_down_vbm_orb_idx,Fe_down_vbm_frac,Fe_down_cbm_orb_idx,Fe_down_cbm_frac,Mn_up_vbm_orb_idx,Mn_up_vbm_frac,Mn_up_cbm_orb_idx,Mn_up_cbm_frac,Mn_down_vbm_orb_idx,Mn_down_vbm_frac,Mn_down_cbm_orb_idx,Mn_down_cbm_frac,Pd_up_vbm_orb_idx,Pd_up_vbm_frac,Pd_up_cbm_orb_idx,Pd_up_cbm_frac,Pd_down_vbm_orb_idx,Pd_down_vbm_frac,Pd_down_cbm_orb_idx,Pd_down_cbm_frac,Sn_up_vbm_orb_idx,Sn_up_vbm_frac,Sn_up_cbm_orb_idx,Sn_up_cbm_frac,Sn_down_vbm_orb_idx,Sn_down_vbm_frac,Sn_down_cbm_orb_idx,Sn_down_cbm_frac,Sr_up_vbm_orb_idx,Sr_up_vbm_frac,Sr_up_cbm_orb_idx,Sr_up_cbm_frac,Sr_down_vbm_orb_idx,Sr_down_vbm_frac,Sr_down_cbm_orb_idx,Sr_down_cbm_frac,Ti_up_vbm_orb_idx,Ti_up_vbm_frac,Ti_up_cbm_orb_idx,Ti_up_cbm_frac,Ti_down_vbm_orb_idx,Ti_down_vbm_frac,Ti_down_cbm_orb_idx,Ti_down_cbm_frac,V_up_vbm_orb_idx,V_up_vbm_frac,V_up_cbm_orb_idx,V_up_cbm_frac,V_down_vbm_orb_idx,V_down_vbm_frac,V_down_cbm_orb_idx,V_down_cbm_frac,Pt_up_vbm_orb_idx,Pt_up_vbm_frac,Pt_up_cbm_orb_idx,Pt_up_cbm_frac,Pt_down_vbm_orb_idx,Pt_down_vbm_frac,Pt_down_cbm_orb_idx,Pt_down_cbm_frac,K_up_vbm_orb_idx,K_up_vbm_frac,K_up_cbm_orb_idx,K_up_cbm_frac,K_down_vbm_orb_idx,K_down_vbm_frac,K_down_cbm_orb_idx,K_down_cbm_frac,Rb_up_vbm_orb_idx,Rb_up_vbm_frac,Rb_up_cbm_orb_idx,Rb_up_cbm_frac,Rb_down_vbm_orb_idx,Rb_down_vbm_frac,Rb_down_cbm_orb_idx,Rb_down_cbm_frac,Li_up_vbm_orb_idx,Li_up_vbm_frac,Li_up_cbm_orb_idx,Li_up_cbm_frac,Li_down_vbm_orb_idx,Li_down_vbm_frac,Li_down_cbm_orb_idx,Li_down_cbm_frac,Na_up_vbm_orb_idx,Na_up_vbm_frac,Na_up_cbm_orb_idx,Na_up_cbm_frac,Na_down_vbm_orb_idx,Na_down_vbm_frac,Na_down_cbm_orb_idx,Na_down_cbm_frac
Rb4CaSr3I12,Rb2CaSrI6,Rb,,Ca,Sr,I,True,0.75,3.9902,-1.71956,0.012133376456993084,0.21315115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
K2Cs2Mn3PbCl12,KCsMnPbCl6,K,Cs,Mn,Pb,Cl,True,0.25,1.6765999999999999,-1.6666332500000003,0.027372144900668083,1.56410562,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1818,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.8182,-1.0,0.0,-1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
KCsMnPbCl6,KCsMnPbCl6,K,Cs,Mn,Pb,Cl,True,0.5,1.8744,-1.6788757500000002,0.026705519917450182,1.36907301,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333,-1.0,0.0,1.0,0.7083,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,1.0,1.0,,,0.0,0.2917,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6667,-1.0,0.0,-1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
K2Cs2MnPb3Cl12,KCsMnPbCl6,K,Cs,Mn,Pb,Cl,True,0.75,2.295,-1.6928379999999996,0.024287185352793728,1.07988389,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,1.0,0.6818,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,,,-1.0,0.0,,,0.0,0.3182,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,-1.0,0.0,-1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rb2Cs2Ti3SrI12,RbCsTiSrI6,Rb,Cs,Ti,Sr,I,True,0.25,0.049900000000000055,-1.1430550000000004,0.16235599466068296,2.41003294,,,2.0,0.0005,,,,,,,,,2.0,0.0005,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0683,1.0,0.0683,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0034,2.0,0.0034,-1.0,0.0,-1.0,0.0,2.0,0.9267,2.0,0.9267,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0011,1.0,0.0011,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
RbCsTiSrI6,RbCsTiSrI6,Rb,Cs,Ti,Sr,I,True,0.5,0.10729999999999995,-1.36825925,0.08833262010712195,2.73501999,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,2.0,1.0,2.0,1.0,-1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb2Cs2TiSr3I12,RbCsTiSrI6,Rb,Cs,Ti,Sr,I,True,0.75,0.2336999999999998,-1.5663055000000004,0.04011984708447658,2.74957063,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,2.0,1.0,2.0,1.0,-1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
K2Rb2Ni3SrF12,KRbNiSrF6,K,Rb,Ni,Sr,F,True,0.25,0.3287,-2.647151,0.05869187331199832,0.98815514,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,1.0,0.0816,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,-1.0,0.0,2.0,0.9184,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
KRbNiSrF6,KRbNiSrF6,K,Rb,Ni,Sr,F,True,0.5,0.5283,-2.95989675,0.08471374547866439,0.31777234,,,,,,,,,1.0,0.4,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,0.0,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.6,0.0,1.0,2.0,1.0,2.0,0.9802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
K2Rb2NiSr3F12,KRbNiSrF6,K,Rb,Ni,Sr,F,True,0.75,1.4559,-3.2881385,0.07316050597865953,0.10708822,,,,,,,,,1.0,0.2857,,,,,,,,,-1.0,0.0,,,,,,,,,1.0,0.08,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.7143,0.0,1.0,2.0,0.92,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Cs4Ni3SrBr12,Cs2NiSrBr6,Cs,,Ni,Sr,Br,True,0.25,0.011199999999999988,-1.32450775,0.0828373133371274,0.54682641,,,1.0,0.0016,,,,,,,,,1.0,0.0016,,,,,,,,,1.0,0.0013,,,,,,,,,1.0,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.534,1.0,0.534,1.0,0.1794,1.0,0.1794,2.0,0.4609,2.0,0.4609,2.0,0.8187,2.0,0.8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0035,2.0,0.0035,2.0,0.0006,2.0,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cs2NiSrBr6,Cs2NiSrBr6,Cs,,Ni,Sr,Br,True,0.5,0.10270000000000001,-1.6149037499999999,0.061032042224751226,0.44294674,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,1.0,0.381,1.0,0.1135,1.0,0.1135,-1.0,0.0,2.0,0.619,2.0,0.8865,2.0,0.8865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cs4NiSr3Br12,Cs2NiSrBr6,Cs,,Ni,Sr,Br,True,0.75,1.0626,-1.9114224999999998,0.033104021112376536,-0.35331367,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,1.0,0.1786,-1.0,0.0,-1.0,0.0,0.0,0.75,2.0,0.8214,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,0.0,0.25,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K2Rb2Co3PtCl12,KRbCoPtCl6,K,Rb,Co,Pt,Cl,True,0.25,0.0,-1.224005,0.1290019758714709,2.04257827,,,,,,,2.0,0.2271,,,,,,,,,2.0,0.2271,,,,,,,,,2.0,0.8094,,,,,,,,,2.0,0.8094,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3351,1.0,0.3351,1.0,0.1009,1.0,0.1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.4378,2.0,0.4378,2.0,0.089,2.0,0.089,-1.0,0.0,-1.0,0.0,1.0,0.0002,1.0,0.0002,-1.0,0.0,-1.0,0.0,1.0,0.0004,1.0,0.0004,,,,,,,,,,,,,,,,
KRbCoPtCl6,KRbCoPtCl6,K,Rb,Co,Pt,Cl,True,0.5,0.0,-1.1904397499999995,0.15190327566559247,2.21468414,,,,,,,2.0,0.1561,,,,,,,,,2.0,0.1561,,,,,,,,,2.0,0.6355,,,,,,,,,2.0,0.6355,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3098,1.0,0.3098,1.0,0.1411,1.0,0.1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5341,2.0,0.5341,2.0,0.2229,2.0,0.2229,-1.0,0.0,-1.0,0.0,1.0,0.0002,1.0,0.0002,-1.0,0.0,-1.0,0.0,1.0,0.0002,1.0,0.0002,,,,,,,,,,,,,,,,
K2Cs2Cu3PtCl12,KCsCuPtCl6,K,Cs,Cu,Pt,Cl,True,0.25,0.0,-1.3143825,0.02555314712147183,1.40890378,,,1.0,0.0004,,,,,,,,,1.0,0.0004,,,,,,,,,-1.0,0.0,,,,,,,,,-1.0,0.0,,,,,,,2.0,0.3966,2.0,0.3966,2.0,0.6,2.0,0.6,,,,,,,,,,,,,,,,,1.0,0.3707,1.0,0.3707,1.0,0.3798,1.0,0.3798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2322,2.0,0.2322,2.0,0.0202,2.0,0.0202,1.0,0.0001,1.0,0.0001,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
KCsCuPtCl6,KCsCuPtCl6,K,Cs,Cu,Pt,Cl,True,0.5,0.0,-1.2584427499999997,0.08474346002147692,1.75329503,,,1.0,0.0008,,,,,,,,,1.0,0.0008,,,,,,,,,1.0,0.0008,,,,,,,,,1.0,0.0008,,,,,,,2.0,0.5091,2.0,0.5091,2.0,0.0791,2.0,0.0791,,,,,,,,,,,,,,,,,1.0,0.2676,1.0,0.2676,1.0,0.3149,1.0,0.3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2225,2.0,0.2225,2.0,0.605,2.0,0.605,1.0,0.0,1.0,0.0,1.0,0.0002,1.0,0.0002,,,,,,,,,,,,,,,,,,,,,,,,
Rb2Ag2Co3CdF12,RbAgCoCdF6,Rb,Ag,Co,Cd,F,True,0.25,0.053199999999999914,-2.01262625,0.09406483570365687,2.48992242,0.0,0.3651,,,0.0,0.2095,0.0,0.1317,0.0,0.273,0.0,0.3651,,,0.0,0.2095,0.0,0.1317,0.0,0.273,2.0,0.0024,,,0.0,0.0016,2.0,0.9155,1.0,0.0804,2.0,0.0024,,,0.0,0.0016,2.0,0.9155,1.0,0.0804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0206,0.0,0.0206,2.0,0.0001,2.0,0.0001,,,,,,,,,,,,,,,,
RbAgCoCdF6,RbAgCoCdF6,Rb,Ag,Co,Cd,F,True,0.5,0.0,-2.082697,0.10015165357865552,1.94138375,-1.0,0.0,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0049,,,0.0,0.0033,2.0,0.9154,1.0,0.0759,0.0,0.0049,,,0.0,0.0033,2.0,0.9154,1.0,0.0759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,1.0,0.0005,1.0,0.0005,,,,,,,,,,,,,,,,
Rb2Ag2CoCd3F12,RbAgCoCdF6,Rb,Ag,Co,Cd,F,True,0.75,0.0,-2.16212725,0.09687897145365465,1.61448218,-1.0,0.0,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.3333,,,0.0,0.6667,-1.0,0.0,-1.0,0.0,2.0,0.0025,,,0.0,0.0024,2.0,0.9225,1.0,0.0722,2.0,0.0025,,,0.0,0.0024,2.0,0.9225,1.0,0.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,1.0,0.0004,1.0,0.0004,,,,,,,,,,,,,,,,
Rb4Mg3CdBr12,Rb2MgCdBr6,Rb,,Mg,Cd,Br,True,0.25,2.1742,-1.6716077499999997,0.045900163574504216,-0.35454322,,,,,-1.0,0.0,,,,,,,,,0.0,0.6667,,,,,,,,,-1.0,0.0,,,,,,,,,0.0,0.6667,,,,,,,,,,,,,-1.0,0.0,0.0,0.3333,-1.0,0.0,0.0,0.3333,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb2MgCdBr6,Rb2MgCdBr6,Rb,,Mg,Cd,Br,True,0.5,1.8201,-1.574363,0.05692315953283833,-0.55545536,,,,,-1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
Rb4MgCd3Br12,Rb2MgCdBr6,Rb,,Mg,Cd,Br,True,0.75,1.6475,-1.4782672499999996,0.060456822491171014,-0.7352698,,,,,-1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,-1.0,0.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,
K4Ca3SrBr12,K2CaSrBr6,K,,Ca,Sr,Br,True,0.25,4.542999999999999,-2.1418170000000005,0.011316586949502216,-1.06631081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
K2CaSrBr6,K2CaSrBr6,K,,Ca,Sr,Br,True,0.5,4.4947,-2.15116425,0.0137485824495025,-1.16425051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
