alloy_id,A1,A2,B1,B2,X,x,formula,formula_0,formula_100,Eg,direct,dHf,dHd
RbCsNiPbCl6,Rb,Cs,Ni,Pb,Cl,25,Rb2Cs2Ni3PbCl12,RbCsNi2Cl6,RbCsPb2Cl6,0.0,False,-1.3755005,0.08583161799647465
RbCsNiPbCl6,Rb,Cs,Ni,Pb,Cl,50,RbCsNiPbCl6,RbCsNi2Cl6,RbCsPb2Cl6,0.026000000000000023,False,-1.49032375,0.05898891345598445
RbCsNiPbCl6,Rb,Cs,Ni,Pb,Cl,75,Rb2Cs2NiPb3Cl12,RbCsNi2Cl6,RbCsPb2Cl6,0.5433999999999999,False,-1.6057882500000005,0.031328330357175194
Cs2NiSnBr6,Cs,,Ni,Sn,Br,25,Cs4Ni3SnBr12,CsNiBr3,CsSnBr3,0.0,False,-1.1457035000000002,0.09239328579206374
Cs2NiSnBr6,Cs,,Ni,Sn,Br,50,Cs2NiSnBr6,CsNiBr3,CsSnBr3,0.0,False,-1.2319490000000002,0.10549023713462491
Cs2NiSnBr6,Cs,,Ni,Sn,Br,75,Cs4NiSn3Br12,CsNiBr3,CsSnBr3,0.0,False,-1.33516975,0.04613408747718539
KCsCoSrI6,K,Cs,Co,Sr,I,25,K2Cs2Co3SrI12,KCsCo2I6,KCsSr2I6,0.03849999999999998,False,-0.8572575,0.16775990929032458
KCsCoSrI6,K,Cs,Co,Sr,I,50,KCsCoSrI6,KCsCo2I6,KCsSr2I6,0.13949999999999996,False,-1.1437797499999998,0.1239109311236577
KCsCoSrI6,K,Cs,Co,Sr,I,75,K2Cs2CoSr3I12,KCsCo2I6,KCsSr2I6,0.4124000000000001,False,-1.4378012500000001,0.07256270295699263
NaKFeCoF6,Na,K,Fe,Co,F,25,Na2K2Fe3CoF12,NaKFe2F6,NaKCo2F6,,,,
NaKFeCoF6,Na,K,Fe,Co,F,50,NaKFeCoF6,NaKFe2F6,NaKCo2F6,0.11770000000000014,False,-2.3800369999999993,0.144561028438833
NaKFeCoF6,Na,K,Fe,Co,F,75,Na2K2FeCo3F12,NaKFe2F6,NaKCo2F6,0.017199999999999882,False,-2.38741525,0.074396243376329
K2MgSrF6,K,,Mg,Sr,F,25,K4Mg3SrF12,KMgF3,KSrF3,6.3894,True,-3.5103975,0.05143016977566983
K2MgSrF6,K,,Mg,Sr,F,50,K2MgSrF6,KMgF3,KSrF3,6.1612,False,-3.5315950000000003,0.08066065639533182
K2MgSrF6,K,,Mg,Sr,F,75,K4MgSr3F12,KMgF3,KSrF3,6.1807,False,-3.5761002500000005,0.07450650143699455
RbCsCaNiCl6,Rb,Cs,Ca,Ni,Cl,25,Rb2Cs2Ca3NiCl12,RbCsCa2Cl6,RbCsNi2Cl6,1.117,False,-2.17976825,0.030168422935737293
RbCsCaNiCl6,Rb,Cs,Ca,Ni,Cl,50,RbCsCaNiCl6,RbCsCa2Cl6,RbCsNi2Cl6,0.2197,False,-1.86851725,0.0642776566857357
RbCsCaNiCl6,Rb,Cs,Ca,Ni,Cl,75,Rb2Cs2CaNi3Cl12,RbCsCa2Cl6,RbCsNi2Cl6,0.0,False,-1.5639565000000002,0.0883833736214723
KAgCoCuF6,K,Ag,Co,Cu,F,25,K2Ag2Co3CuF12,KAgCo2F6,KAgCu2F6,0.0,False,-1.9588232499999996,0.05407006085899191
KAgCoCuF6,K,Ag,Co,Cu,F,50,KAgCoCuF6,KAgCo2F6,KAgCu2F6,0.0,False,-1.9390000000000007,0.048891462109000194
KAgCoCuF6,K,Ag,Co,Cu,F,75,K2Ag2CoCu3F12,KAgCo2F6,KAgCu2F6,0.0,False,-1.9238967499999995,0.03128929279916548
Rb2CaCuF6,Rb,,Ca,Cu,F,25,Rb4Ca3CuF12,RbCaF3,RbCuF3,0.0,False,-3.2812235000000003,0.053155687500000326
Rb2CaCuF6,Rb,,Ca,Cu,F,50,Rb2CaCuF6,RbCaF3,RbCuF3,0.0,False,-2.9501045,0.03727012500000004
Rb2CaCuF6,Rb,,Ca,Cu,F,75,Rb4CaCu3F12,RbCaF3,RbCuF3,0.0,False,-2.61809875,0.02227131250000003
Rb2CaZnCl6,Rb,,Ca,Zn,Cl,25,Rb4Ca3ZnCl12,RbCaCl3,RbZnCl3,4.1913,False,-2.2491515,0.0375972236857387
Rb2CaZnCl6,Rb,,Ca,Zn,Cl,50,Rb2CaZnCl6,RbCaCl3,RbZnCl3,3.4850000000000003,True,-2.04000025,0.0698751973714753
Rb2CaZnCl6,Rb,,Ca,Zn,Cl,75,Rb4CaZn3Cl12,RbCaCl3,RbZnCl3,3.0489,True,-1.8292674999999996,0.09126266690272633
RbCsCaSnBr6,Rb,Cs,Ca,Sn,Br,25,Rb2Cs2Ca3SnBr12,RbCsCa2Br6,RbCsSn2Br6,3.4358999999999997,False,-1.97045025,0.005341324317311713
RbCsCaSnBr6,Rb,Cs,Ca,Sn,Br,50,RbCsCaSnBr6,RbCsCa2Br6,RbCsSn2Br6,2.1399,True,-1.7817364999999998,0.00901227740987176
RbCsCaSnBr6,Rb,Cs,Ca,Sn,Br,75,Rb2Cs2CaSn3Br12,RbCsCa2Br6,RbCsSn2Br6,1.7898999999999998,True,-1.59391375,0.010442350227183539
K2FeSnCl6,K,,Fe,Sn,Cl,25,K4Fe3SnCl12,KFeCl3,KSnCl3,0.0,False,-1.45250675,0.05096364708903334
K2FeSnCl6,K,,Fe,Sn,Cl,50,K2FeSnCl6,KFeCl3,KSnCl3,0.06459999999999999,False,-1.4791305000000001,0.06834261080659321
K2FeSnCl6,K,,Fe,Sn,Cl,75,K4FeSn3Cl12,KFeCl3,KSnCl3,0.2509000000000001,False,-1.5592305000000004,0.03224532452415296
Rb2VCdCl6,Rb,,V,Cd,Cl,25,Rb4V3CdCl12,RbVCl3,RbCdCl3,0.22719999999999985,False,-1.6463477499999997,0.034229717871474996
Rb2VCdCl6,Rb,,V,Cd,Cl,50,Rb2VCdCl6,RbVCl3,RbCdCl3,0.022699999999999942,False,-1.6424504999999996,0.03475883837147631
Rb2VCdCl6,Rb,,V,Cd,Cl,75,Rb4VCd3Cl12,RbVCl3,RbCdCl3,0.0,False,-1.64229225,0.03148330520481046
Rb2CuPtCl6,Rb,,Cu,Pt,Cl,25,Rb4Cu3PtCl12,RbCuCl3,RbPtCl3,0.0,False,-1.300115,0.03299786287147555
Rb2CuPtCl6,Rb,,Cu,Pt,Cl,50,Rb2CuPtCl6,RbCuCl3,RbPtCl3,0.0,False,-1.2557125,0.0823278193714736
Rb2CuPtCl6,Rb,,Cu,Pt,Cl,75,Rb4CuPt3Cl12,RbCuCl3,RbPtCl3,0.0,False,-1.2062205,0.13674727587147295
KRbMnZnCl6,K,Rb,Mn,Zn,Cl,25,K2Rb2Mn3ZnCl12,KRbMn2Cl6,KRbZn2Cl6,1.2678,False,-1.6394837500000001,0.05359464519043833
KRbMnZnCl6,K,Rb,Mn,Zn,Cl,50,KRbMnZnCl6,KRbMn2Cl6,KRbZn2Cl6,1.4430999999999998,True,-1.630603,0.078041055500786
KRbMnZnCl6,K,Rb,Mn,Zn,Cl,75,K2Rb2MnZn3Cl12,KRbMn2Cl6,KRbZn2Cl6,2.0883,False,-1.6373962499999997,0.07979775834238101
KRbMgSnBr6,K,Rb,Mg,Sn,Br,25,K2Rb2Mg3SnBr12,KRbMg2Br6,KRbSn2Br6,2.6786000000000003,False,-1.6627185,0.0391440074170637
KRbMgSnBr6,K,Rb,Mg,Sn,Br,50,KRbMgSnBr6,KRbMg2Br6,KRbSn2Br6,2.1193,False,-1.5611710000000003,0.040471414717956566
KRbMgSnBr6,K,Rb,Mg,Sn,Br,75,K2Rb2MgSn3Br12,KRbMg2Br6,KRbSn2Br6,1.9415,False,-1.4750815000000004,0.026340822018850574
K2VPbCl6,K,,V,Pb,Cl,25,K4V3PbCl12,KVCl3,KPbCl3,0.4713000000000003,True,-1.6521452499999996,0.03149837955897272
K2VPbCl6,K,,V,Pb,Cl,50,K2VPbCl6,KVCl3,KPbCl3,0.31899999999999995,False,-1.65396175,0.03839949274647303
K2VPbCl6,K,,V,Pb,Cl,75,K4VPb3Cl12,KVCl3,KPbCl3,0.8706999999999998,False,-1.6762985000000001,0.024780355933974096
Rb2MgBaI6,Rb,,Mg,Ba,I,25,Rb4Mg3BaI12,RbMgI3,RbBaI3,2.6803,False,-1.40481425,0.05261978395699218
Rb2MgBaI6,Rb,,Mg,Ba,I,50,Rb2MgBaI6,RbMgI3,RbBaI3,2.7112999999999996,True,-1.5177540000000005,0.05121560912365908
Rb2MgBaI6,Rb,,Mg,Ba,I,75,Rb4MgBa3I12,RbMgI3,RbBaI3,3.4257,False,-1.6424280000000002,0.03807718429032514
Cs2CaFeBr6,Cs,,Ca,Fe,Br,25,Cs4Ca3FeBr12,CsCaBr3,CsFeBr3,0.2921,True,-1.9139472500000003,0.02947142259974811
Cs2CaFeBr6,Cs,,Ca,Fe,Br,50,Cs2CaFeBr6,CsCaBr3,CsFeBr3,0.02320000000000011,True,-1.6483072500000007,0.0582538451994985
Cs2CaFeBr6,Cs,,Ca,Fe,Br,75,Cs4CaFe3Br12,CsCaBr3,CsFeBr3,0.1762999999999999,False,-1.39948,0.06070306657450075
RbCsSnPbI6,Rb,Cs,Sn,Pb,I,25,Rb2Cs2Sn3PbI12,RbCsSn2I6,RbCsPb2I6,1.1288999999999998,True,-1.0507717499999998,0.02539303817217098
RbCsSnPbI6,Rb,Cs,Sn,Pb,I,50,RbCsSnPbI6,RbCsSn2I6,RbCsPb2I6,1.3129999999999997,True,-1.0654109999999999,0.027020263954611323
RbCsSnPbI6,Rb,Cs,Sn,Pb,I,75,Rb2Cs2SnPb3I12,RbCsSn2I6,RbCsPb2I6,1.5932000000000002,True,-1.0800237499999994,0.02867398973705093
Cs2NiBaF6,Cs,,Ni,Ba,F,25,Cs4Ni3BaF12,CsNiF3,CsBaF3,0.06820000000000004,False,-2.59952525,0.09474188597866195
Cs2NiBaF6,Cs,,Ni,Ba,F,50,Cs2NiBaF6,CsNiF3,CsBaF3,0.3155999999999999,False,-2.9155402500000003,0.08525197581199606
Cs2NiBaF6,Cs,,Ni,Ba,F,75,Cs4NiBa3F12,CsNiF3,CsBaF3,1.3806,False,-3.23487875,0.07243856564532791
KRbTiPbBr6,K,Rb,Ti,Pb,Br,25,K2Rb2Ti3PbBr12,KRbTi2Br6,KRbPb2Br6,0.05649999999999977,False,-1.4345727500000003,0.1365277385174397
KRbTiPbBr6,K,Rb,Ti,Pb,Br,50,KRbTiPbBr6,KRbTi2Br6,KRbPb2Br6,0.05569999999999986,False,-1.4365022500000002,0.10460000532812508
KRbTiPbBr6,K,Rb,Ti,Pb,Br,75,K2Rb2TiPb3Br12,KRbTi2Br6,KRbPb2Br6,0.09989999999999988,False,-1.4479212499999996,0.05598289763881237
KRbNiCuI6,K,Rb,Ni,Cu,I,25,K2Rb2Ni3CuI12,KRbNi2I6,KRbCu2I6,,,,
KRbNiCuI6,K,Rb,Ni,Cu,I,50,KRbNiCuI6,KRbNi2I6,KRbCu2I6,,,,
KRbNiCuI6,K,Rb,Ni,Cu,I,75,K2Rb2NiCu3I12,KRbNi2I6,KRbCu2I6,0.0,False,-0.6840217499999998,0.11518883820699166
Cs2VPbF6,Cs,,V,Pb,F,25,Cs4V3PbF12,CsVF3,CsPbF3,0.4569000000000001,False,-2.7776967499999996,0.12342015931199857
Cs2VPbF6,Cs,,V,Pb,F,50,Cs2VPbF6,CsVF3,CsPbF3,0.31960000000000033,False,-2.7473205,0.12335332497866158
Cs2VPbF6,Cs,,V,Pb,F,75,Cs4VPb3F12,CsVF3,CsPbF3,0.5152000000000001,False,-2.7478315,0.05623043235899683
Rb2CaSrBr6,Rb,,Ca,Sr,Br,25,Rb4Ca3SrBr12,RbCaBr3,RbSrBr3,4.5273,False,-2.1581585000000003,-0.004986762050497973
Rb2CaSrBr6,Rb,,Ca,Sr,Br,50,Rb2CaSrBr6,RbCaBr3,RbSrBr3,4.5026,False,-2.16752325,-0.0025722665504974707
Rb2CaSrBr6,Rb,,Ca,Sr,Br,75,Rb4CaSr3Br12,RbCaBr3,RbSrBr3,4.4812,True,-2.17874225,-0.0020120210504996905
KCsCoZnF6,K,Cs,Co,Zn,F,25,K2Cs2Co3ZnF12,KCsCo2F6,KCsZn2F6,0.2469999999999999,False,-2.4266850000000004,0.05097799027192984
KCsCoZnF6,K,Cs,Co,Zn,F,50,KCsCoZnF6,KCsCo2F6,KCsZn2F6,0.23330000000000006,False,-2.517845499999999,0.05329892596423935
KCsCoZnF6,K,Cs,Co,Zn,F,75,K2Cs2CoZn3F12,KCsCo2F6,KCsZn2F6,0.3569,False,-2.60702025,0.0575708210411614
Rb2MgVI6,Rb,,Mg,V,I,25,Rb4Mg3VI12,RbMgI3,RbVI3,0.7250999999999999,False,-1.186101,0.06944455270699201
Rb2MgVI6,Rb,,Mg,V,I,50,Rb2MgVI6,RbMgI3,RbVI3,0.3843000000000001,False,-1.0823295000000002,0.08286314662365957
Rb2MgVI6,Rb,,Mg,V,I,75,Rb4MgV3I12,RbMgI3,RbVI3,0.21910000000000007,True,-0.97477175,0.100067990540325
RbCsCaTiF6,Rb,Cs,Ca,Ti,F,25,Rb2Cs2Ca3TiF12,RbCsCa2F6,RbCsTi2F6,0.0,False,-3.5014475000000003,0.06151797703220652
RbCsCaTiF6,Rb,Cs,Ca,Ti,F,50,RbCsCaTiF6,RbCsCa2F6,RbCsTi2F6,0.0,False,-3.2680675,0.16400124160785623
RbCsCaTiF6,Rb,Cs,Ca,Ti,F,75,Rb2Cs2CaTi3F12,RbCsCa2F6,RbCsTi2F6,0.0,False,-2.9557312499999995,0.331822826523962
KCsCdBaCl6,K,Cs,Cd,Ba,Cl,25,K2Cs2Cd3BaCl12,KCsCd2Cl6,KCsBa2Cl6,2.7582,False,-1.8482444999999998,0.05363822949647101
KCsCdBaCl6,K,Cs,Cd,Ba,Cl,50,KCsCdBaCl6,KCsCd2Cl6,KCsBa2Cl6,3.191,False,-2.06208525,0.05953839249647075
KCsCdBaCl6,K,Cs,Cd,Ba,Cl,75,K2Cs2CdBa3Cl12,KCsCd2Cl6,KCsBa2Cl6,4.2423,False,-2.2785602499999995,0.05966002187147135
Na2MnZnF6,Na,,Mn,Zn,F,25,Na4Mn3ZnF12,NaMnF3,NaZnF3,1.1669999999999998,False,-2.7427820000000005,0.01832323584295814
Na2MnZnF6,Na,,Mn,Zn,F,50,Na2MnZnF6,NaMnF3,NaZnF3,0.8252000000000002,True,-2.7323875,0.02012226027830266
Na2MnZnF6,Na,,Mn,Zn,F,75,Na4MnZn3F12,NaMnF3,NaZnF3,1.1883,False,-2.7235152499999997,0.020399034713646458
K2VPbBr6,K,,V,Pb,Br,25,K4V3PbBr12,KVBr3,KPbBr3,0.4625999999999999,True,-1.3455252500000001,0.061301409699502596
K2VPbBr6,K,,V,Pb,Br,50,K2VPbBr6,KVBr3,KPbBr3,0.2943,False,-1.3675015000000001,0.05788416294950238
K2VPbBr6,K,,V,Pb,Br,75,K4VPb3Br12,KVBr3,KPbBr3,0.7799,False,-1.4090512499999996,0.034893416199500926
K2MgSrCl6,K,,Mg,Sr,Cl,25,K4Mg3SrCl12,KMgCl3,KSrCl3,4.6690000000000005,True,-2.1944032499999997,0.021817734246476483
K2MgSrCl6,K,,Mg,Sr,Cl,50,K2MgSrCl6,KMgCl3,KSrCl3,4.7875,False,-2.2832015,0.0272665352881436
K2MgSrCl6,K,,Mg,Sr,Cl,75,K4MgSr3Cl12,KMgCl3,KSrCl3,5.1654,False,-2.3831145,0.020763979829808044
Rb2ZnBaF6,Rb,,Zn,Ba,F,25,Rb4Zn3BaF12,RbZnF3,RbBaF3,4.1481,False,-2.907713,0.07095627197865895
Rb2ZnBaF6,Rb,,Zn,Ba,F,50,Rb2ZnBaF6,RbZnF3,RbBaF3,4.4588,False,-3.1047587500000007,0.10381950347866287
Rb2ZnBaF6,Rb,,Zn,Ba,F,75,Rb4ZnBa3F12,RbZnF3,RbBaF3,5.0827,False,-3.32008375,0.09599758647866174
KRbCrCdBr6,K,Rb,Cr,Cd,Br,25,K2Rb2Cr3CdBr12,KRbCr2Br6,KRbCd2Br6,0.0,False,-1.29179775,0.06384831719950501
KRbCrCdBr6,K,Rb,Cr,Cd,Br,50,KRbCrCdBr6,KRbCr2Br6,KRbCd2Br6,0.0,False,-1.3111615,0.07226540511617108
KRbCrCdBr6,K,Rb,Cr,Cd,Br,75,K2Rb2CrCd3Br12,KRbCr2Br6,KRbCd2Br6,0.0,False,-1.3360632499999998,0.07514449303283666
Cs2TiBaF6,Cs,,Ti,Ba,F,25,Cs4Ti3BaF12,CsTiF3,CsBaF3,,,,
Cs2TiBaF6,Cs,,Ti,Ba,F,50,Cs2TiBaF6,CsTiF3,CsBaF3,0.0,False,-3.07858125,0.3027248253977488
Cs2TiBaF6,Cs,,Ti,Ba,F,75,Cs4TiBa3F12,CsTiF3,CsBaF3,0.0,False,-3.3515535,0.1460207404382059
Rb2MnBaI6,Rb,,Mn,Ba,I,25,Rb4Mn3BaI12,RbMnI3,RbBaI3,1.4254,False,-1.1280675000000002,0.06023934102595696
Rb2MnBaI6,Rb,,Mn,Ba,I,50,Rb2MnBaI6,RbMnI3,RbBaI3,1.4531,False,-1.3343572500000005,0.05696324283630272
Rb2MnBaI6,Rb,,Mn,Ba,I,75,Rb4MnBa3I12,RbMnI3,RbBaI3,2.1342,False,-1.54791375,0.04509363539664912
K2CdSnBr6,K,,Cd,Sn,Br,25,K4Cd3SnBr12,KCdBr3,KSnBr3,1.4005999999999998,False,-1.3722422499999998,0.04957212666706301
K2CdSnBr6,K,,Cd,Sn,Br,50,K2CdSnBr6,KCdBr3,KSnBr3,1.3012,False,-1.3720705000000002,0.03974307688462231
K2CdSnBr6,K,,Cd,Sn,Br,75,K4CdSn3Br12,KCdBr3,KSnBr3,1.5236,False,-1.3736952500000001,0.028117527102183626
Cs2MgVBr6,Cs,,Mg,V,Br,25,Cs4Mg3VBr12,CsMgBr3,CsVBr3,0.7092999999999998,True,-1.6901490000000003,0.04516496815783366
Cs2MgVBr6,Cs,,Mg,V,Br,50,Cs2MgVBr6,CsMgBr3,CsVBr3,0.2610999999999999,False,-1.5735727500000003,0.05829225111616676
Cs2MgVBr6,Cs,,Mg,V,Br,75,Cs4MgV3Br12,CsMgBr3,CsVBr3,0.16529999999999978,False,-1.4575665,0.05974057128283583
KCsNiBaF6,K,Cs,Ni,Ba,F,25,K2Cs2Ni3BaF12,KCsNi2F6,KCsBa2F6,0.27690000000000003,False,-2.60497,0.09720573677033428
KCsNiBaF6,K,Cs,Ni,Ba,F,50,KCsNiBaF6,KCsNi2F6,KCsBa2F6,0.5582,False,-2.903596,0.1138503166453324
KCsNiBaF6,K,Cs,Ni,Ba,F,75,K2Cs2NiBa3F12,KCsNi2F6,KCsBa2F6,1.4821,False,-3.225873,0.0980984064786643
K2MgFeCl6,K,,Mg,Fe,Cl,25,K4Mg3FeCl12,KMgCl3,KFeCl3,0.2838000000000003,False,-1.9218802500000003,0.03460655516314137
K2MgFeCl6,K,,Mg,Fe,Cl,50,K2MgFeCl6,KMgCl3,KFeCl3,0.05550000000000033,False,-1.7307177499999995,0.060281927121474066
K2MgFeCl6,K,,Mg,Fe,Cl,75,K4MgFe3Cl12,KMgCl3,KFeCl3,0.008999999999999897,False,-1.5579682500000005,0.06754429907980697
KRbFeSnBr6,K,Rb,Fe,Sn,Br,25,K2Rb2Fe3SnBr12,KRbFe2Br6,KRbSn2Br6,0.0353,False,-1.1706682499999999,0.07913927866706238
KRbFeSnBr6,K,Rb,Fe,Sn,Br,50,KRbFeSnBr6,KRbFe2Br6,KRbSn2Br6,0.013900000000000023,True,-1.24577825,0.05449417888462449
KRbFeSnBr6,K,Rb,Fe,Sn,Br,75,K2Rb2FeSn3Br12,KRbFe2Br6,KRbSn2Br6,0.19409999999999994,False,-1.3077844999999997,0.04295282910218434
Cs2MgBaCl6,Cs,,Mg,Ba,Cl,25,Cs4Mg3BaCl12,CsMgCl3,CsBaCl3,4.414,True,-2.2275435000000003,0.03264827049647501
Cs2MgBaCl6,Cs,,Mg,Ba,Cl,50,Cs2MgBaCl6,CsMgCl3,CsBaCl3,4.5648,False,-2.3138707500000004,0.05115316703814132
Cs2MgBaCl6,Cs,,Mg,Ba,Cl,75,Cs4MgBa3Cl12,CsMgCl3,CsBaCl3,4.8892,False,-2.41607775,0.038646028204806004
Cs2MgNiF6,Cs,,Mg,Ni,F,25,Cs4Mg3NiF12,CsMgF3,CsNiF3,1.3749,True,-3.113077250000001,0.08156778802032605
Cs2MgNiF6,Cs,,Mg,Ni,F,50,Cs2MgNiF6,CsMgF3,CsNiF3,0.588,False,-2.8269932499999997,0.09412189497865953
Cs2MgNiF6,Cs,,Mg,Ni,F,75,Cs4MgNi3F12,CsMgF3,CsNiF3,0.5578000000000001,True,-2.54146525,0.10612000193699789
NaKMgVCl6,Na,K,Mg,V,Cl,25,Na2K2Mg3VCl12,NaKMg2Cl6,NaKV2Cl6,1.1905999999999999,False,-1.9576352499999998,0.035694345998305455
NaKMgVCl6,Na,K,Mg,V,Cl,50,NaKMgVCl6,NaKMg2Cl6,NaKV2Cl6,0.7176999999999998,False,-1.8448410000000002,0.03714492003997094
NaKMgVCl6,Na,K,Mg,V,Cl,75,Na2K2MgV3Cl12,NaKMg2Cl6,NaKV2Cl6,0.6579999999999999,False,-1.73219275,0.03829066341497178
NaCsCaCoCl6,Na,Cs,Ca,Co,Cl,25,Na2Cs2Ca3CoCl12,NaCsCa2Cl6,NaCsCo2Cl6,0.37660000000000005,False,-2.1180425,0.06563140470663553
NaCsCaCoCl6,Na,Cs,Ca,Co,Cl,50,NaCsCaCoCl6,NaCsCa2Cl6,NaCsCo2Cl6,0.34640000000000004,False,-1.8107092499999997,0.09728344770663666
NaCsCaCoCl6,Na,Cs,Ca,Co,Cl,75,Na2Cs2CaCo3Cl12,NaCsCa2Cl6,NaCsCo2Cl6,0.1714,False,-1.4990112499999995,0.13330024070663926
RbCsCaNiBr6,Rb,Cs,Ca,Ni,Br,25,Rb2Cs2Ca3NiBr12,RbCsCa2Br6,RbCsNi2Br6,0.9633,False,-1.868248,0.03831599822475118
RbCsCaNiBr6,Rb,Cs,Ca,Ni,Br,50,RbCsCaNiBr6,RbCsCa2Br6,RbCsNi2Br6,0.0,False,-1.5709764999999998,0.08131712522475176
RbCsCaNiBr6,Rb,Cs,Ca,Ni,Br,75,Rb2Cs2CaNi3Br12,RbCsCa2Br6,RbCsNi2Br6,0.0,False,-1.2952190000000001,0.10145437194950135
RbCsCdBaF6,Rb,Cs,Cd,Ba,F,25,Rb2Cs2Cd3BaF12,RbCsCd2F6,RbCsBa2F6,3.7173,False,-2.859457,0.05023823947866024
RbCsCdBaF6,Rb,Cs,Cd,Ba,F,50,RbCsCdBaF6,RbCsCd2F6,RbCsBa2F6,4.0776,False,-3.0841145000000005,0.07651946197866089
RbCsCdBaF6,Rb,Cs,Cd,Ba,F,75,Rb2Cs2CdBa3F12,RbCsCd2F6,RbCsBa2F6,4.9944,False,-3.31793125,0.0753117914786623
NaCsMnCoI6,Na,Cs,Mn,Co,I,25,Na2Cs2Mn3CoI12,NaCsMn2I6,NaCsCo2I6,0.0,False,-0.7772675000000007,0.13445648327778548
NaCsMnCoI6,Na,Cs,Mn,Co,I,50,NaCsMnCoI6,NaCsMn2I6,NaCsCo2I6,0.0,False,-0.7009137500000001,0.1589519604214633
NaCsMnCoI6,Na,Cs,Mn,Co,I,75,Na2Cs2MnCo3I12,NaCsMn2I6,NaCsCo2I6,0.0,False,-0.6124232500000002,0.1955841875651405
KCsCdPbF6,K,Cs,Cd,Pb,F,25,K2Cs2Cd3PbF12,KCsCd2F6,KCsPb2F6,2.8517,False,-2.6499874999999995,0.031085032978659832
KCsCdPbF6,K,Cs,Cd,Pb,F,50,KCsCdPbF6,KCsCd2F6,KCsPb2F6,2.8737,False,-2.67335575,0.0371561464786625
KCsCdPbF6,K,Cs,Cd,Pb,F,75,K2Cs2CdPb3F12,KCsCd2F6,KCsPb2F6,3.4133,False,-2.6941604999999997,0.04579075997866333
KRbCuPbF6,K,Rb,Cu,Pb,F,25,K2Rb2Cu3PbF12,KRbCu2F6,KRbPb2F6,0.0,False,-2.37706525,0.04374621119588795
KRbCuPbF6,K,Rb,Cu,Pb,F,50,KRbCuPbF6,KRbCu2F6,KRbPb2F6,0.0,False,-2.4710790000000005,0.0607878320655546
KRbCuPbF6,K,Rb,Cu,Pb,F,75,K2Rb2CuPb3F12,KRbCu2F6,KRbPb2F6,0.0,False,-2.5678509999999988,0.07377512922866636
Cs2MnCdI6,Cs,,Mn,Cd,I,25,Cs4Mn3CdI12,CsMnI3,CsCdI3,0.8212999999999999,False,-0.9790575000000004,0.0678391818592865
Cs2MnCdI6,Cs,,Mn,Cd,I,50,Cs2MnCdI6,CsMnI3,CsCdI3,0.9318,False,-0.9870977499999996,0.08592633383629966
Cs2MnCdI6,Cs,,Mn,Cd,I,75,Cs4MnCd3I12,CsMnI3,CsCdI3,1.039,False,-1.0256537499999996,0.07128000802164358
Cs2PdCdCl6,Cs,,Pd,Cd,Cl,25,Cs4Pd3CdCl12,CsPdCl3,CsCdCl3,0.0,False,-1.3934615000000001,0.047823020704808705
Cs2PdCdCl6,Cs,,Pd,Cd,Cl,50,Cs2PdCdCl6,CsPdCl3,CsCdCl3,0.0,False,-1.4773122499999995,0.0585222493714741
Cs2PdCdCl6,Cs,,Pd,Cd,Cl,75,Cs4PdCd3Cl12,CsPdCl3,CsCdCl3,0.8923,False,-1.57104125,0.045540705371472257
KRbMnNiI6,K,Rb,Mn,Ni,I,25,K2Rb2Mn3NiI12,KRbMn2I6,KRbNi2I6,0.0,False,-0.67292275,0.25574087952595725
KRbMnNiI6,K,Rb,Mn,Ni,I,50,KRbMnNiI6,KRbMn2I6,KRbNi2I6,,,,
KRbMnNiI6,K,Rb,Mn,Ni,I,75,K2Rb2MnNi3I12,KRbMn2I6,KRbNi2I6,,,,
KCsFePbBr6,K,Cs,Fe,Pb,Br,25,K2Cs2Fe3PbBr12,KCsFe2Br6,KCsPb2Br6,0.057499999999999996,True,-1.209592,0.07207425653878907
KCsFePbBr6,K,Cs,Fe,Pb,Br,50,KCsFePbBr6,KCsFe2Br6,KCsPb2Br6,0.010999999999999899,False,-1.2813582500000003,0.06678540734235971
KCsFePbBr6,K,Cs,Fe,Pb,Br,75,K2Cs2FePb3Br12,KCsFe2Br6,KCsPb2Br6,0.23199999999999998,False,-1.3675427499999997,0.0470783081459345
K2CaVF6,K,,Ca,V,F,25,K4Ca3VF12,KCaF3,KVF3,1.0867999999999998,False,-3.46843875,0.04637924164532947
K2CaVF6,K,,Ca,V,F,50,K2CaVF6,KCaF3,KVF3,0.7616,False,-3.2549787500000003,0.0776479788119957
K2CaVF6,K,,Ca,V,F,75,K4CaV3F12,KCaF3,KVF3,0.7402000000000002,False,-3.0470770000000003,0.07862860391616788
Rb2FeBaCl6,Rb,,Fe,Ba,Cl,25,Rb4Fe3BaCl12,RbFeCl3,RbBaCl3,0.015000000000000124,False,-1.6577417500000002,0.08451202099647048
Rb2FeBaCl6,Rb,,Fe,Ba,Cl,50,Rb2FeBaCl6,RbFeCl3,RbBaCl3,0.025500000000000078,False,-1.9254285000000002,0.08453826437147072
Rb2FeBaCl6,Rb,,Fe,Ba,Cl,75,Rb4FeBa3Cl12,RbFeCl3,RbBaCl3,0.23270000000000013,False,-2.19890925,0.07388138587147086
NaCsCoCuF6,Na,Cs,Co,Cu,F,25,Na2Cs2Co3CuF12,NaCsCo2F6,NaCsCu2F6,0.0,False,-2.28648125,0.07148983652393337
